Scenario,Area,Year,Age,Education,Population
SSP1,World,1980,70--74,Incomplete Primary,8514.1
SSP1,World,1985,70--74,Incomplete Primary,9755.7
SSP1,World,1990,70--74,Incomplete Primary,10305.5
SSP1,World,1995,70--74,Incomplete Primary,12488.9
SSP1,World,2000,70--74,Incomplete Primary,14573.6
SSP1,World,2005,70--74,Incomplete Primary,15900
SSP1,World,2010,70--74,Incomplete Primary,15747.7
SSP1,World,2015,70--74,Incomplete Primary,15426.7
SSP1,World,2020,70--74,Incomplete Primary,17755.7
SSP1,World,2025,70--74,Incomplete Primary,21479.8
SSP1,World,2030,70--74,Incomplete Primary,20490.7
SSP1,World,2035,70--74,Incomplete Primary,20404.6
SSP1,World,2040,70--74,Incomplete Primary,21536.8
SSP1,World,2045,70--74,Incomplete Primary,22058.7
SSP1,World,2050,70--74,Incomplete Primary,22164.8
SSP1,World,2055,70--74,Incomplete Primary,21273.7
SSP1,World,2060,70--74,Incomplete Primary,19074.7
SSP1,World,2065,70--74,Incomplete Primary,14795.1
SSP1,World,2070,70--74,Incomplete Primary,7898.8
SSP1,World,2075,70--74,Incomplete Primary,2004.5
SSP1,World,2080,70--74,Incomplete Primary,621.1
SSP1,World,2085,70--74,Incomplete Primary,134
SSP1,World,2090,70--74,Incomplete Primary,10.1
SSP1,World,2095,70--74,Incomplete Primary,4.3
SSP1,World,2100,70--74,Incomplete Primary,0.4
SSP1,World,1950,75--79,Incomplete Primary,2323.6
SSP1,World,1955,75--79,Incomplete Primary,2688.5
SSP1,World,1960,75--79,Incomplete Primary,3130.9
SSP1,World,1965,75--79,Incomplete Primary,3586.6
SSP1,World,1970,75--79,Incomplete Primary,3829.9
SSP1,World,1975,75--79,Incomplete Primary,4394.3
SSP1,World,1980,75--79,Incomplete Primary,5309.7
SSP1,World,1985,75--79,Incomplete Primary,6202.8
SSP1,World,1990,75--79,Incomplete Primary,7198.5
SSP1,World,1995,75--79,Incomplete Primary,7608.9
SSP1,World,2000,75--79,Incomplete Primary,9361.2
SSP1,World,2005,75--79,Incomplete Primary,11030.1
SSP1,World,2010,75--79,Incomplete Primary,12175.3
SSP1,World,2015,75--79,Incomplete Primary,12152.5
SSP1,World,2020,75--79,Incomplete Primary,12104.9
SSP1,World,2025,75--79,Incomplete Primary,14156
SSP1,World,2030,75--79,Incomplete Primary,17382.1
SSP1,World,2035,75--79,Incomplete Primary,16782.7
SSP1,World,2040,75--79,Incomplete Primary,16930.8
SSP1,World,2045,75--79,Incomplete Primary,18141.4
SSP1,World,2050,75--79,Incomplete Primary,18809.8
SSP1,World,2055,75--79,Incomplete Primary,19072.8
SSP1,World,2060,75--79,Incomplete Primary,18387.5
SSP1,World,2065,75--79,Incomplete Primary,16688.2
SSP1,World,2070,75--79,Incomplete Primary,13064.1
SSP1,World,2075,75--79,Incomplete Primary,7043
SSP1,World,2080,75--79,Incomplete Primary,1809.3
SSP1,World,2085,75--79,Incomplete Primary,564.8
SSP1,World,2090,75--79,Incomplete Primary,123.5
SSP1,World,2095,75--79,Incomplete Primary,9.7
SSP1,World,2100,75--79,Incomplete Primary,4.1
SSP1,World,1950,80--84,Incomplete Primary,1665.8
SSP1,World,1955,80--84,Incomplete Primary,1991.6
SSP1,World,1960,80--84,Incomplete Primary,2373.9
SSP1,World,1965,80--84,Incomplete Primary,2774
SSP1,World,1970,80--84,Incomplete Primary,3285.8
SSP1,World,1975,80--84,Incomplete Primary,3652
SSP1,World,1980,80--84,Incomplete Primary,4154.8
SSP1,World,1985,80--84,Incomplete Primary,5023.3
SSP1,World,1990,80--84,Incomplete Primary,3903.5
SSP1,World,1995,80--84,Incomplete Primary,4572.8
SSP1,World,2000,80--84,Incomplete Primary,4904.9
SSP1,World,2005,80--84,Incomplete Primary,6155.8
SSP1,World,2010,80--84,Incomplete Primary,7489.2
SSP1,World,2015,80--84,Incomplete Primary,8287
SSP1,World,2020,80--84,Incomplete Primary,8441.2
SSP1,World,2025,80--84,Incomplete Primary,8600.9
SSP1,World,2030,80--84,Incomplete Primary,10285.2
SSP1,World,2035,80--84,Incomplete Primary,12891.9
SSP1,World,2040,80--84,Incomplete Primary,12655.8
SSP1,World,2045,80--84,Incomplete Primary,12992.7
SSP1,World,2050,80--84,Incomplete Primary,14206.5
SSP1,World,2055,80--84,Incomplete Primary,14974.6
SSP1,World,2060,80--84,Incomplete Primary,15372
SSP1,World,2065,80--84,Incomplete Primary,14911.2
SSP1,World,2070,80--84,Incomplete Primary,13760
SSP1,World,2075,80--84,Incomplete Primary,10900.6
SSP1,World,2080,80--84,Incomplete Primary,5956.2
SSP1,World,2085,80--84,Incomplete Primary,1559.9
SSP1,World,2090,80--84,Incomplete Primary,492.8
SSP1,World,2095,80--84,Incomplete Primary,109.9
SSP1,World,2100,80--84,Incomplete Primary,9.1
SSP1,World,1950,85--89,Incomplete Primary,414.6
SSP1,World,1955,85--89,Incomplete Primary,444.7
SSP1,World,1960,85--89,Incomplete Primary,605.3
SSP1,World,1965,85--89,Incomplete Primary,718.1
SSP1,World,1970,85--89,Incomplete Primary,867.2
SSP1,World,1975,85--89,Incomplete Primary,1036.6
SSP1,World,1980,85--89,Incomplete Primary,1143.6
SSP1,World,1985,85--89,Incomplete Primary,1304.2
SSP1,World,1990,85--89,Incomplete Primary,1657.8
SSP1,World,1995,85--89,Incomplete Primary,1984.3
SSP1,World,2000,85--89,Incomplete Primary,2361.8
SSP1,World,2005,85--89,Incomplete Primary,2595
SSP1,World,2010,85--89,Incomplete Primary,3378.8
SSP1,World,2015,85--89,Incomplete Primary,4200.8
SSP1,World,2020,85--89,Incomplete Primary,4825.5
SSP1,World,2025,85--89,Incomplete Primary,5065.2
SSP1,World,2030,85--89,Incomplete Primary,5319.3
SSP1,World,2035,85--89,Incomplete Primary,6548.3
SSP1,World,2040,85--89,Incomplete Primary,8437.8
SSP1,World,2045,85--89,Incomplete Primary,8473.4
SSP1,World,2050,85--89,Incomplete Primary,8904
SSP1,World,2055,85--89,Incomplete Primary,10000.9
SSP1,World,2060,85--89,Incomplete Primary,10779
SSP1,World,2065,85--89,Incomplete Primary,11262.1
SSP1,World,2070,85--89,Incomplete Primary,11018.1
SSP1,World,2075,85--89,Incomplete Primary,10397.5
SSP1,World,2080,85--89,Incomplete Primary,8358.6
SSP1,World,2085,85--89,Incomplete Primary,4649
SSP1,World,2090,85--89,Incomplete Primary,1256.9
SSP1,World,2095,85--89,Incomplete Primary,405.2
SSP1,World,2100,85--89,Incomplete Primary,92.9
SSP1,World,1950,90--94,Incomplete Primary,121.6
SSP1,World,1955,90--94,Incomplete Primary,123.1
SSP1,World,1960,90--94,Incomplete Primary,136.4
SSP1,World,1965,90--94,Incomplete Primary,191.3
SSP1,World,1970,90--94,Incomplete Primary,232.8
SSP1,World,1975,90--94,Incomplete Primary,290.7
SSP1,World,1980,90--94,Incomplete Primary,369.8
SSP1,World,1985,90--94,Incomplete Primary,415.6
SSP1,World,1990,90--94,Incomplete Primary,487.8
SSP1,World,1995,90--94,Incomplete Primary,623.9
SSP1,World,2000,90--94,Incomplete Primary,754.8
SSP1,World,2005,90--94,Incomplete Primary,930.4
SSP1,World,2010,90--94,Incomplete Primary,1077.2
SSP1,World,2015,90--94,Incomplete Primary,1471.8
SSP1,World,2020,90--94,Incomplete Primary,1900.2
SSP1,World,2025,90--94,Incomplete Primary,2285.6
SSP1,World,2030,90--94,Incomplete Primary,2498.8
SSP1,World,2035,90--94,Incomplete Primary,2730.3
SSP1,World,2040,90--94,Incomplete Primary,3489
SSP1,World,2045,90--94,Incomplete Primary,4663.2
SSP1,World,2050,90--94,Incomplete Primary,4836.7
SSP1,World,2055,90--94,Incomplete Primary,5236.6
SSP1,World,2060,90--94,Incomplete Primary,6087.7
SSP1,World,2065,90--94,Incomplete Primary,6762.9
SSP1,World,2070,90--94,Incomplete Primary,7246.3
SSP1,World,2075,90--94,Incomplete Primary,7173.9
SSP1,World,2080,90--94,Incomplete Primary,6970.6
SSP1,World,2085,90--94,Incomplete Primary,5706.3
SSP1,World,2090,90--94,Incomplete Primary,3248.3
SSP1,World,2095,90--94,Incomplete Primary,924.4
SSP1,World,2100,90--94,Incomplete Primary,309
SSP1,World,1950,95--99,Incomplete Primary,28.6
SSP1,World,1955,95--99,Incomplete Primary,23.7
SSP1,World,1960,95--99,Incomplete Primary,24.8
SSP1,World,1965,95--99,Incomplete Primary,27.6
SSP1,World,1970,95--99,Incomplete Primary,39.8
SSP1,World,1975,95--99,Incomplete Primary,50.6
SSP1,World,1980,95--99,Incomplete Primary,70.8
SSP1,World,1985,95--99,Incomplete Primary,92.3
SSP1,World,1990,95--99,Incomplete Primary,105.8
SSP1,World,1995,95--99,Incomplete Primary,123.4
SSP1,World,2000,95--99,Incomplete Primary,158
SSP1,World,2005,95--99,Incomplete Primary,200
SSP1,World,2010,95--99,Incomplete Primary,266.1
SSP1,World,2015,95--99,Incomplete Primary,329.9
SSP1,World,2020,95--99,Incomplete Primary,477.2
SSP1,World,2025,95--99,Incomplete Primary,649.1
SSP1,World,2030,95--99,Incomplete Primary,826.8
SSP1,World,2035,95--99,Incomplete Primary,954.1
SSP1,World,2040,95--99,Incomplete Primary,1097.5
SSP1,World,2045,95--99,Incomplete Primary,1471.5
SSP1,World,2050,95--99,Incomplete Primary,2065.1
SSP1,World,2055,95--99,Incomplete Primary,2224.3
SSP1,World,2060,95--99,Incomplete Primary,2506.1
SSP1,World,2065,95--99,Incomplete Primary,3036.8
SSP1,World,2070,95--99,Incomplete Primary,3509.6
SSP1,World,2075,95--99,Incomplete Primary,3896.9
SSP1,World,2080,95--99,Incomplete Primary,3938.4
SSP1,World,2085,95--99,Incomplete Primary,3983.1
SSP1,World,2090,95--99,Incomplete Primary,3346.4
SSP1,World,2095,95--99,Incomplete Primary,1965.6
SSP1,World,2100,95--99,Incomplete Primary,605.6
SSP1,World,1950,100+,Incomplete Primary,6.8
SSP1,World,1955,100+,Incomplete Primary,3.9
SSP1,World,1960,100+,Incomplete Primary,3.3
SSP1,World,1965,100+,Incomplete Primary,3.3
SSP1,World,1970,100+,Incomplete Primary,3.7
SSP1,World,1975,100+,Incomplete Primary,5.4
SSP1,World,1980,100+,Incomplete Primary,8
SSP1,World,1985,100+,Incomplete Primary,11.7
SSP1,World,1990,100+,Incomplete Primary,15.1
SSP1,World,1995,100+,Incomplete Primary,17.3
SSP1,World,2000,100+,Incomplete Primary,20.1
SSP1,World,2005,100+,Incomplete Primary,26.3
SSP1,World,2010,100+,Incomplete Primary,36.2
SSP1,World,2015,100+,Incomplete Primary,51.4
SSP1,World,2020,100+,Incomplete Primary,76.6
SSP1,World,2025,100+,Incomplete Primary,117.6
SSP1,World,2030,100+,Incomplete Primary,170.9
SSP1,World,2035,100+,Incomplete Primary,235.1
SSP1,World,2040,100+,Incomplete Primary,295.9
SSP1,World,2045,100+,Incomplete Primary,366.5
SSP1,World,2050,100+,Incomplete Primary,514.2
SSP1,World,2055,100+,Incomplete Primary,754.6
SSP1,World,2060,100+,Incomplete Primary,896.2
SSP1,World,2065,100+,Incomplete Primary,1067.5
SSP1,World,2070,100+,Incomplete Primary,1357.8
SSP1,World,2075,100+,Incomplete Primary,1676.8
SSP1,World,2080,100+,Incomplete Primary,1996.5
SSP1,World,2085,100+,Incomplete Primary,2176
SSP1,World,2090,100+,Incomplete Primary,2361.7
SSP1,World,2095,100+,Incomplete Primary,2227.8
SSP1,World,2100,100+,Incomplete Primary,1607.1
SSP1,World,1950,All,Primary,351587.8
SSP1,World,1955,All,Primary,386741.4
SSP1,World,1960,All,Primary,419862.8
SSP1,World,1965,All,Primary,461490.9
SSP1,World,1970,All,Primary,515122.6
SSP1,World,1975,All,Primary,564944.3
SSP1,World,1980,All,Primary,615829.3
SSP1,World,1985,All,Primary,661055.7
SSP1,World,1990,All,Primary,694500
SSP1,World,1995,All,Primary,724561.7
SSP1,World,2000,All,Primary,756804.2
SSP1,World,2005,All,Primary,782156.9
SSP1,World,2010,All,Primary,800371.1
SSP1,World,2015,All,Primary,805879.7
SSP1,World,2020,All,Primary,696021.5
SSP1,World,2025,All,Primary,608069.7
SSP1,World,2030,All,Primary,557702.3
SSP1,World,2035,All,Primary,505199
SSP1,World,2040,All,Primary,451486.6
SSP1,World,2045,All,Primary,397426
SSP1,World,2050,All,Primary,343782.1
SSP1,World,2055,All,Primary,291209.2
SSP1,World,2060,All,Primary,240604.9
SSP1,World,2065,All,Primary,193012.5
SSP1,World,2070,All,Primary,149552.8
SSP1,World,2075,All,Primary,111267.9
SSP1,World,2080,All,Primary,78929.1
SSP1,World,2085,All,Primary,52949.8
SSP1,World,2090,All,Primary,33369.5
SSP1,World,2095,All,Primary,19719.4
SSP1,World,2100,All,Primary,10944.6
SSP1,World,1950,0--4,Primary,0
SSP1,World,1955,0--4,Primary,0
SSP1,World,1960,0--4,Primary,0
SSP1,World,1965,0--4,Primary,0
SSP1,World,1970,0--4,Primary,0
SSP1,World,1975,0--4,Primary,0
SSP1,World,1980,0--4,Primary,0
SSP1,World,1985,0--4,Primary,0
SSP1,World,1990,0--4,Primary,0
SSP1,World,1995,0--4,Primary,0
SSP1,World,2000,0--4,Primary,0
SSP1,World,2005,0--4,Primary,0
SSP1,World,2010,0--4,Primary,0
SSP1,World,2015,0--4,Primary,0
SSP1,World,2020,0--4,Primary,0
SSP1,World,2025,0--4,Primary,0
SSP1,World,2030,0--4,Primary,0
SSP1,World,2035,0--4,Primary,0
SSP1,World,2040,0--4,Primary,0
SSP1,World,2045,0--4,Primary,0
SSP1,World,2050,0--4,Primary,0
SSP1,World,2055,0--4,Primary,0
SSP1,World,2060,0--4,Primary,0
SSP1,World,2065,0--4,Primary,0
SSP1,World,2070,0--4,Primary,0
SSP1,World,2075,0--4,Primary,0
SSP1,World,2080,0--4,Primary,0
SSP1,World,2085,0--4,Primary,0
SSP1,World,2090,0--4,Primary,0
SSP1,World,2095,0--4,Primary,0
SSP1,World,2100,0--4,Primary,0
SSP1,World,1950,5--9,Primary,0
SSP1,World,1955,5--9,Primary,0
SSP1,World,1960,5--9,Primary,0
SSP1,World,1965,5--9,Primary,0
SSP1,World,1970,5--9,Primary,0
SSP1,World,1975,5--9,Primary,0
SSP1,World,1980,5--9,Primary,0
SSP1,World,1985,5--9,Primary,0
SSP1,World,1990,5--9,Primary,0
SSP1,World,1995,5--9,Primary,0
SSP1,World,2000,5--9,Primary,0
SSP1,World,2005,5--9,Primary,0
SSP1,World,2010,5--9,Primary,0
SSP1,World,2015,5--9,Primary,0
SSP1,World,2020,5--9,Primary,0
SSP1,World,2025,5--9,Primary,0
SSP1,World,2030,5--9,Primary,0
SSP1,World,2035,5--9,Primary,0
SSP1,World,2040,5--9,Primary,0
SSP1,World,2045,5--9,Primary,0
SSP1,World,2050,5--9,Primary,0
SSP1,World,2055,5--9,Primary,0
SSP1,World,2060,5--9,Primary,0
SSP1,World,2065,5--9,Primary,0
SSP1,World,2070,5--9,Primary,0
SSP1,World,2075,5--9,Primary,0
SSP1,World,2080,5--9,Primary,0
SSP1,World,2085,5--9,Primary,0
SSP1,World,2090,5--9,Primary,0
SSP1,World,2095,5--9,Primary,0
SSP1,World,2100,5--9,Primary,0
SSP1,World,1950,10--14,Primary,0
SSP1,World,1955,10--14,Primary,0
SSP1,World,1960,10--14,Primary,0
SSP1,World,1965,10--14,Primary,0
SSP1,World,1970,10--14,Primary,0
SSP1,World,1975,10--14,Primary,0
SSP1,World,1980,10--14,Primary,0
SSP1,World,1985,10--14,Primary,0
SSP1,World,1990,10--14,Primary,0
SSP1,World,1995,10--14,Primary,0
SSP1,World,2000,10--14,Primary,0
SSP1,World,2005,10--14,Primary,0
SSP1,World,2010,10--14,Primary,0
SSP1,World,2015,10--14,Primary,0
SSP1,World,2020,10--14,Primary,0
SSP1,World,2025,10--14,Primary,0
SSP1,World,2030,10--14,Primary,0
SSP1,World,2035,10--14,Primary,0
SSP1,World,2040,10--14,Primary,0
SSP1,World,2045,10--14,Primary,0
SSP1,World,2050,10--14,Primary,0
SSP1,World,2055,10--14,Primary,0
SSP1,World,2060,10--14,Primary,0
SSP1,World,2065,10--14,Primary,0
SSP1,World,2070,10--14,Primary,0
SSP1,World,2075,10--14,Primary,0
SSP1,World,2080,10--14,Primary,0
SSP1,World,2085,10--14,Primary,0
SSP1,World,2090,10--14,Primary,0
SSP1,World,2095,10--14,Primary,0
SSP1,World,2100,10--14,Primary,0
SSP1,World,1950,15--19,Primary,63228.7
SSP1,World,1955,15--19,Primary,68271
SSP1,World,1960,15--19,Primary,70364.1
SSP1,World,1965,15--19,Primary,83585.6
SSP1,World,1970,15--19,Primary,101078.7
SSP1,World,1975,15--19,Primary,105232
SSP1,World,1980,15--19,Primary,116728.2
SSP1,World,1985,15--19,Primary,121258.2
SSP1,World,1990,15--19,Primary,114305.7
SSP1,World,1995,15--19,Primary,107421.1
SSP1,World,2000,15--19,Primary,109471
SSP1,World,2005,15--19,Primary,108723.6
SSP1,World,2010,15--19,Primary,99760.4
SSP1,World,2015,15--19,Primary,87508.5
SSP1,World,2020,15--19,Primary,40114.7
SSP1,World,2025,15--19,Primary,4763
SSP1,World,2030,15--19,Primary,1567.1
SSP1,World,2035,15--19,Primary,467.9
SSP1,World,2040,15--19,Primary,80.1
SSP1,World,2045,15--19,Primary,29.1
SSP1,World,2050,15--19,Primary,13
SSP1,World,2055,15--19,Primary,4.3
SSP1,World,2060,15--19,Primary,0.4
SSP1,World,2065,15--19,Primary,0.4
SSP1,World,2070,15--19,Primary,0.4
SSP1,World,2075,15--19,Primary,0.4
SSP1,World,2080,15--19,Primary,0.4
SSP1,World,2085,15--19,Primary,0.4
SSP1,World,2090,15--19,Primary,0.4
SSP1,World,2095,15--19,Primary,0.4
SSP1,World,2100,15--19,Primary,0
SSP1,World,1950,20--24,Primary,48590.6
SSP1,World,1955,20--24,Primary,49359.1
SSP1,World,1960,20--24,Primary,51765.5
SSP1,World,1965,20--24,Primary,51460
SSP1,World,1970,20--24,Primary,59919.4
SSP1,World,1975,20--24,Primary,70722.6
SSP1,World,1980,20--24,Primary,66889.6
SSP1,World,1985,20--24,Primary,70911.4
SSP1,World,1990,20--24,Primary,77571.3
SSP1,World,1995,20--24,Primary,75070
SSP1,World,2000,20--24,Primary,70789.2
SSP1,World,2005,20--24,Primary,71194.8
SSP1,World,2010,20--24,Primary,73673.1
SSP1,World,2015,20--24,Primary,70595.5
SSP1,World,2020,20--24,Primary,32944.3
SSP1,World,2025,20--24,Primary,10995
SSP1,World,2030,20--24,Primary,4731.6
SSP1,World,2035,20--24,Primary,1558
SSP1,World,2040,20--24,Primary,466
SSP1,World,2045,20--24,Primary,80
SSP1,World,2050,20--24,Primary,29
SSP1,World,2055,20--24,Primary,13
SSP1,World,2060,20--24,Primary,4.3
SSP1,World,2065,20--24,Primary,0.4
SSP1,World,2070,20--24,Primary,0.4
SSP1,World,2075,20--24,Primary,0.4
SSP1,World,2080,20--24,Primary,0.4
SSP1,World,2085,20--24,Primary,0.4
SSP1,World,2090,20--24,Primary,0.4
SSP1,World,2095,20--24,Primary,0.4
SSP1,World,2100,20--24,Primary,0
SSP1,World,1950,25--29,Primary,40997.2
SSP1,World,1955,25--29,Primary,47276.6
SSP1,World,1960,25--29,Primary,48187.1
SSP1,World,1965,25--29,Primary,50518.5
SSP1,World,1970,25--29,Primary,50326.8
SSP1,World,1975,25--29,Primary,58968
SSP1,World,1980,25--29,Primary,69456.4
SSP1,World,1985,25--29,Primary,65725.5
SSP1,World,1990,25--29,Primary,69674
SSP1,World,1995,25--29,Primary,75980.8
SSP1,World,2000,25--29,Primary,73431.9
SSP1,World,2005,25--29,Primary,68569.8
SSP1,World,2010,25--29,Primary,68806.8
SSP1,World,2015,25--29,Primary,69173.9
SSP1,World,2020,25--29,Primary,39594.6
SSP1,World,2025,25--29,Primary,21300.3
SSP1,World,2030,25--29,Primary,10898.2
SSP1,World,2035,25--29,Primary,4694.2
SSP1,World,2040,25--29,Primary,1547.7
SSP1,World,2045,25--29,Primary,464.2
SSP1,World,2050,25--29,Primary,80.1
SSP1,World,2055,25--29,Primary,29.1
SSP1,World,2060,25--29,Primary,13.2
SSP1,World,2065,25--29,Primary,4.3
SSP1,World,2070,25--29,Primary,0.4
SSP1,World,2075,25--29,Primary,0.4
SSP1,World,2080,25--29,Primary,0.4
SSP1,World,2085,25--29,Primary,0.4
SSP1,World,2090,25--29,Primary,0.4
SSP1,World,2095,25--29,Primary,0.4
SSP1,World,2100,25--29,Primary,0
SSP1,World,1950,30--34,Primary,32975
SSP1,World,1955,30--34,Primary,39977.9
SSP1,World,1960,30--34,Primary,46178
SSP1,World,1965,30--34,Primary,46979.9
SSP1,World,1970,30--34,Primary,49501
SSP1,World,1975,30--34,Primary,49584.6
SSP1,World,1980,30--34,Primary,58094
SSP1,World,1985,30--34,Primary,68606
SSP1,World,1990,30--34,Primary,64906.9
SSP1,World,1995,30--34,Primary,68574
SSP1,World,2000,30--34,Primary,74957.4
SSP1,World,2005,30--34,Primary,72003.8
SSP1,World,2010,30--34,Primary,67284.3
SSP1,World,2015,30--34,Primary,67741.4
SSP1,World,2020,30--34,Primary,52909.8
SSP1,World,2025,30--34,Primary,37641.5
SSP1,World,2030,30--34,Primary,21044.8
SSP1,World,2035,30--34,Primary,10778.7
SSP1,World,2040,30--34,Primary,4648.6
SSP1,World,2045,30--34,Primary,1535.8
SSP1,World,2050,30--34,Primary,462.6
SSP1,World,2055,30--34,Primary,80.6
SSP1,World,2060,30--34,Primary,29.3
SSP1,World,2065,30--34,Primary,13.6
SSP1,World,2070,30--34,Primary,4.2
SSP1,World,2075,30--34,Primary,0.4
SSP1,World,2080,30--34,Primary,0.4
SSP1,World,2085,30--34,Primary,0.4
SSP1,World,2090,30--34,Primary,0.4
SSP1,World,2095,30--34,Primary,0.4
SSP1,World,2100,30--34,Primary,0
SSP1,World,1950,35--39,Primary,34292.1
SSP1,World,1955,35--39,Primary,32055.3
SSP1,World,1960,35--39,Primary,38935.5
SSP1,World,1965,35--39,Primary,45042
SSP1,World,1970,35--39,Primary,45924.7
SSP1,World,1975,35--39,Primary,48706.3
SSP1,World,1980,35--39,Primary,48812.8
SSP1,World,1985,35--39,Primary,57360.8
SSP1,World,1990,35--39,Primary,67706.8
SSP1,World,1995,35--39,Primary,63832.1
SSP1,World,2000,35--39,Primary,67600
SSP1,World,2005,35--39,Primary,73500.5
SSP1,World,2010,35--39,Primary,70884.5
SSP1,World,2015,35--39,Primary,65997.4
SSP1,World,2020,35--39,Primary,66836.9
SSP1,World,2025,35--39,Primary,52280.6
SSP1,World,2030,35--39,Primary,37202.3
SSP1,World,2035,35--39,Primary,20807
SSP1,World,2040,35--39,Primary,10664.5
SSP1,World,2045,35--39,Primary,4604.7
SSP1,World,2050,35--39,Primary,1523
SSP1,World,2055,35--39,Primary,459.6
SSP1,World,2060,35--39,Primary,80.3
SSP1,World,2065,35--39,Primary,29.2
SSP1,World,2070,35--39,Primary,13.6
SSP1,World,2075,35--39,Primary,4.2
SSP1,World,2080,35--39,Primary,0.4
SSP1,World,2085,35--39,Primary,0.4
SSP1,World,2090,35--39,Primary,0.4
SSP1,World,2095,35--39,Primary,0.4
SSP1,World,2100,35--39,Primary,0.4
SSP1,World,1950,40--44,Primary,30237
SSP1,World,1955,40--44,Primary,33255.4
SSP1,World,1960,40--44,Primary,30932.6
SSP1,World,1965,40--44,Primary,37833.5
SSP1,World,1970,40--44,Primary,43979
SSP1,World,1975,40--44,Primary,44982.8
SSP1,World,1980,40--44,Primary,47785.9
